Frame,Contour ID,Length
3,10958,0.223
3,10963,0.326
3,10966,0.285
3,10969,0.342
3,10971,0.335
3,10973,0.461
3,10976,0.227
3,10983,0.532
3,10986,0.417
3,10988,0.311
3,10990,0.233
3,10994,0.236
3,10998,0.429
3,11000,0.207
3,11003,0.125
3,11005,0.093
3,11008,0.615
3,11010,0.876
3,11011,0.222
3,11012,0.225
3,11014,0.332
3,11015,0.361
3,11017,0.277
3,11018,0.400
3,11021,0.771
3,11022,0.546
3,11023,0.377
3,11025,0.327
3,11029,0.121
3,11034,0.272
3,11035,0.340
3,11036,0.423
3,11039,0.238
3,11041,0.319
3,11043,0.116
3,11045,0.196
3,11048,0.321
3,11049,0.757
3,11052,0.242
3,11056,0.291
3,11058,0.155
3,11060,0.115
3,11062,0.111
3,11065,0.315
3,11073,0.337
3,11076,0.107
3,11078,0.411
3,11079,0.275
3,11080,0.178
3,11081,0.195
3,11082,0.205
3,11083,0.285
3,11086,0.120
3,11088,0.266
3,11090,0.176
3,11094,0.237
3,11097,0.265
3,11100,0.302
3,11104,0.194
3,11107,0.248
3,11110,0.223
3,11113,0.250
3,11116,0.144
3,11117,0.313
3,11121,0.116
3,11123,0.425
3,11124,0.404
3,11126,0.232
3,11127,0.356
3,11131,0.591
3,11132,0.389
3,11134,0.352
3,11137,0.105
3,11139,0.171
3,11143,0.233
3,11146,0.240
3,11149,0.868
3,11151,0.107
3,11157,0.109
3,11158,0.187
3,11160,0.123
3,11165,0.647
3,11167,0.228
3,11168,0.223
3,11172,0.629
3,11175,0.321
3,11178,0.430
3,11180,0.266
3,11184,0.401
3,11188,0.219
3,11193,0.236
3,11195,0.264
3,11197,0.200
3,11201,0.320
3,11203,0.332
3,11206,0.137
3,11211,0.705
3,11214,0.212
3,11216,0.396
3,11218,0.307
3,11220,0.400
3,11223,0.115
3,11225,0.227
3,11228,0.453
3,11235,0.306
3,11236,0.283
3,11237,0.566
3,11238,0.150
3,11239,0.125
3,11243,0.178
3,11247,0.201
3,11248,0.335
3,11249,0.253
3,11261,2.613
3,11264,0.332
3,11266,0.314
3,11269,0.211
3,11270,0.323
3,11278,0.251
3,11281,0.595
3,11288,1.815
3,11289,0.230
3,11292,0.439
3,11294,0.501
3,11296,0.121
3,11298,0.181
3,11299,0.122
3,11303,0.181
3,11306,0.437
3,11312,0.463
3,11314,0.271
3,11315,0.454
3,11321,0.299
3,11324,0.112
3,11326,0.230
3,11329,0.303
3,11331,0.219
3,11334,0.324
3,11336,0.323
3,11339,0.196
3,11340,0.276
3,11344,0.401
3,11347,0.501
3,11348,0.198
3,11350,1.415
3,11352,0.166
3,11353,0.440
3,11354,0.341
3,11356,0.118
3,11357,0.439
3,11359,0.109
3,11360,0.690
3,11361,0.342
3,11362,0.302
3,11363,0.482
3,11364,1.119
3,11365,0.307
3,11367,0.218
3,11368,0.132
3,11370,0.117
3,11372,0.690
3,11374,0.133
3,11375,0.493
3,11377,0.115
3,11378,0.309
3,11380,0.196
3,11382,0.317
3,11384,0.157
3,11387,0.174
3,11388,0.098
3,11390,0.269
3,11393,0.180
3,11394,0.131
3,11396,0.339
3,11397,0.414
3,11398,0.151
3,11399,0.222
3,11400,0.119
3,11402,0.539
3,11404,0.123
3,11405,1.142
3,11406,0.241
3,11407,0.116
3,11408,1.197
3,11409,0.216
3,11410,0.291
3,11411,4.042
3,11412,0.160
3,11413,0.467
3,11414,0.129
3,11415,0.114
3,11416,0.302
3,11417,0.546
3,11418,0.442
3,11419,0.163
3,11420,0.256
3,11421,0.284
3,11422,0.208
3,11423,0.388
3,11424,0.316
3,11425,0.436
3,11426,0.147
3,11427,0.091
3,11428,0.292
3,11429,0.121
3,11430,0.557
3,11431,0.231
3,11432,0.477
3,11433,0.350
3,11434,0.488
3,11435,0.182
3,12889,0.110
3,12891,0.103
3,12893,8.226
3,12898,0.185
3,12900,0.087
3,12901,5.470
3,12906,0.188
3,12908,0.084
3,12909,2.280
3,12911,0.119
3,12913,6.141
3,12915,1.653
3,12917,2.627
3,12919,8.488
3,12924,0.109
3,12925,0.198
3,12927,1.851
3,12929,0.298
3,12931,3.862
3,12933,2.163
3,12935,2.882
3,12939,12.962
3,12942,8.913
3,12944,0.107
3,12948,0.223
3,12950,3.903
3,12952,11.479
3,12955,4.209
3,12958,0.182
3,12960,0.083
3,12962,1.380
3,12964,4.820
3,12966,0.433
3,12968,2.094
3,12970,3.985
3,12972,0.861
3,12973,4.100
3,12975,8.736
3,12978,2.311
3,12980,2.303
3,12981,6.066
3,12984,2.100
3,12986,2.159
3,12988,5.282
3,12990,3.771
3,12992,4.505
3,12994,0.111
3,12996,7.245
3,12998,0.910
3,13000,3.553
3,13002,0.610
3,13004,13.794
3,13009,0.169
3,13011,0.208
3,13013,0.888
3,13015,7.227
3,13018,0.106
3,13022,0.206
3,13023,0.080
3,13024,3.523
3,13026,12.897
3,13032,0.291
3,13034,0.342
3,13035,5.749
3,13040,0.221
3,13042,6.876
3,13044,3.054
3,13046,1.801
3,13047,5.411
3,13049,6.965
3,13052,2.177
3,13054,4.043
3,13056,0.129
3,13057,0.345
3,13058,0.564
3,13059,0.077
3,13061,0.108
3,13062,0.108
3,13063,0.108
3,13066,2.611
3,13069,1.412
3,13071,13.222
3,13075,6.589
3,13077,0.310
3,13078,1.619
3,13080,4.635
3,13082,0.673
3,13084,0.596
3,13086,2.744
3,13087,1.172
3,13089,0.240
3,13090,1.138
3,13092,12.310
3,13096,0.216
3,13098,11.463
3,13101,6.443
3,13104,8.392
3,13106,6.744
3,13107,2.274
3,13109,0.109
3,13110,0.108
3,13112,8.836
3,13113,4.146
3,13114,9.700
3,13115,0.512
3,13116,0.245
3,13117,1.669
3,13118,7.142
3,13120,0.263
3,13121,0.231
3,13122,2.141
3,13124,0.110
3,13125,0.106
3,13126,4.648
3,13127,2.433
3,13129,0.194
3,13130,0.081
3,13132,9.848
3,13133,4.266
3,13134,2.065
3,13135,13.630
3,13136,9.495
3,13137,3.379
3,13138,4.456
3,13139,6.593
3,13140,3.361
3,13141,0.111
3,13143,2.199
3,13144,6.322
3,13145,3.200
3,13146,1.014
3,13147,1.287
3,13148,0.222
3,13149,6.142
3,13150,1.883
3,13151,14.354
3,13152,0.232
3,13153,3.329
3,13155,5.237
3,13156,9.104
3,13157,10.798
3,13159,15.109
3,13160,0.220
3,13161,0.126
3,13163,14.758
3,13164,0.653
3,13165,1.560
3,13166,0.952
3,13167,5.753
3,13168,1.098
3,13169,3.154
3,13170,5.392
3,13171,2.268
3,13172,15.048
3,13173,1.532
3,13174,3.031
3,13175,0.456
3,13176,1.479
3,13177,0.235
3,13178,3.141
3,13179,5.854
3,13180,0.108
3,13182,5.720
3,13183,1.782
3,13184,0.187
3,13185,3.935
3,13187,0.195
3,13189,0.198
3,13190,0.067
3,13191,2.335
3,13193,0.134
3,13194,0.850
3,13196,3.669
3,13197,11.242
3,13199,0.715
3,13201,3.480
3,13203,5.061
3,13205,4.156
3,13208,0.072
3,13212,0.113
3,13214,0.107
3,13216,0.150
3,13220,0.101
3,13225,8.525
3,13230,0.274
3,13232,1.315
3,13234,2.398
3,13236,6.320
3,13240,4.939
3,13242,2.174
3,13246,0.108
3,13251,0.101
3,13252,11.454
3,13254,10.479
3,13260,2.179
3,13261,0.107
3,13265,0.380
3,13266,5.061
3,13268,3.006
3,13271,6.597
3,13274,2.572
3,13276,0.588
3,13278,2.297
3,13280,2.179
3,13282,3.216
3,13284,11.752
3,13286,1.065
3,13288,17.156
3,13292,7.033
3,13294,1.796
3,13295,1.598
3,13297,2.282
3,13299,0.106
3,13303,0.499
3,13304,10.621
3,13307,0.194
3,13309,0.141
3,13310,3.602
3,13312,3.939
3,13314,4.810
3,13316,1.646
3,13318,8.837
3,13321,1.625
3,13325,0.343
3,13326,0.132
3,13328,0.211
3,13330,0.084
3,13331,8.006
3,13333,13.137
3,13337,8.674
3,13339,3.248
3,13340,0.236
3,13341,0.073
3,13345,0.416
3,13347,6.240
3,13349,3.657
3,13351,1.350
3,13353,2.254
3,13355,5.011
3,13362,0.449
3,13364,0.653
3,13366,7.228
3,13368,1.370
3,13370,0.245
3,13373,2.524
3,13380,2.677
3,13382,7.964
3,13385,8.838
3,13390,0.872
3,13392,1.321
3,13394,0.240
3,13396,0.142
3,13397,0.941
3,13399,4.898
3,13402,2.800
3,13406,5.376
3,13408,5.180
3,13410,1.120
3,13412,0.230
3,13414,3.018
3,13418,0.218
3,13419,9.282
3,13422,4.580
3,13424,12.132
3,13428,1.101
3,13429,19.925
3,13436,7.997
3,13438,6.425
3,13440,2.295
3,13442,1.751
3,13446,10.028
3,13448,1.613
3,13450,0.086
3,13451,0.247
3,13455,0.233
3,13459,0.223
3,13462,0.103
3,13463,10.612
3,13465,2.390
3,13466,3.869
3,13467,3.901
3,13470,0.101
3,13472,0.309
3,13474,4.092
3,13476,1.199
3,13479,1.264
3,13480,10.157
3,13483,7.993
3,13487,0.201
3,13492,0.112
3,13494,0.674
3,13497,11.696
3,13499,1.092
3,13501,1.683
3,13503,0.509
3,13504,2.653
3,13505,4.362
3,13507,0.470
3,13509,2.268
3,13511,5.964
3,13514,9.303
3,13517,10.471
3,13520,2.198
3,13521,3.141
3,13522,5.827
3,13525,1.558
3,13526,2.783
3,13527,1.199
3,13531,0.217
3,13532,0.109
3,13534,1.117
3,13536,7.867
3,13541,16.640
3,13547,2.481
3,13549,13.660
3,13551,3.989
3,13553,1.221
3,13555,2.908
3,13556,0.158
3,13557,2.595
3,13646,2.199
3,13649,7.029
3,13652,0.149
3,13654,0.090
3,13655,0.299
3,13656,0.540
3,13658,2.401
3,13660,2.995
3,13662,0.825
3,13664,0.151
3,13667,0.108
3,13669,0.107
3,13671,0.720
3,13672,1.091
3,13674,4.543
3,13679,9.082
3,13682,6.509
3,13686,0.107
3,13688,0.134
3,13693,6.159
3,13697,0.965
3,13699,7.745
3,13702,3.513
3,13710,0.438
3,13713,1.278
3,13715,1.349
3,13718,2.296
3,13720,0.284
3,13722,0.560
3,13724,3.793
3,13727,1.567
3,13730,3.254
3,13733,6.447
3,13735,9.130
3,13740,0.665
3,13741,0.212
3,13744,0.205
3,13749,0.198
3,13752,0.084
3,13757,1.181
3,13759,0.080
3,13763,0.466
3,13766,4.085
3,13772,0.080
3,13776,9.589
3,13782,4.768
3,13787,0.225
3,13789,0.646
3,13791,39.593
3,13801,6.070
3,13802,0.107
3,13806,0.177
3,13808,2.877
3,13812,0.939
3,13813,0.137
3,13816,0.078
3,13820,4.586
3,13823,0.925
3,13825,12.142
3,13829,1.433
3,13830,2.399
3,13832,6.585
3,13835,2.620
3,13838,1.912
3,13841,3.120
3,13843,3.629
3,13849,0.223
3,13854,6.446
3,13857,0.107
3,13861,7.333
3,13864,0.100
3,13869,0.328
3,13871,0.324
3,13873,0.117
3,13875,0.109
3,13880,0.196
3,13885,0.689
3,13886,0.090
3,13889,13.462
3,13892,4.290
3,13896,5.387
3,13899,8.681
3,13902,3.656
3,13905,1.000
3,13908,2.364
3,13910,6.802
3,13913,9.160
3,13918,0.248
3,13922,0.195
3,13925,0.075
3,13926,0.089
3,13927,6.881
3,13933,1.552
3,13936,10.210
3,13938,0.133
3,13939,9.405
3,13944,1.511
3,13948,0.996
3,13950,5.878
3,13955,8.500
3,13962,0.292
3,13965,0.739
3,13967,0.099
3,13969,0.468
3,13970,0.439
3,13972,2.986
3,13975,0.109
3,13979,1.455
3,13981,0.920
3,13984,3.219
3,13986,4.677
3,13988,1.863
3,13990,1.869
3,13993,1.858
3,13996,2.797
3,13998,5.289
3,14001,3.107
3,14005,0.216
3,14011,0.095
3,14013,0.093
3,14015,0.081
3,14017,4.969
3,14020,4.832
3,14023,14.144
3,14027,0.116
3,14032,0.268
3,14037,5.920
3,14041,2.767
3,14044,1.180
3,14046,0.419
3,14051,5.873
3,14054,0.097
3,14058,4.615
3,14061,12.646
3,14065,8.877
3,14070,16.256
3,14075,0.183
3,14077,2.031
3,14078,3.595
3,14081,0.141
3,14086,0.084
3,14088,7.958
3,14092,5.072
3,14095,0.096
3,14097,9.461
3,14108,1.220
3,14114,2.019
3,14116,4.208
3,14119,5.501
3,14123,1.015
3,14125,12.462
3,14130,8.671
3,14137,3.098
3,14143,5.212
3,14148,7.809
3,14152,12.753
3,14157,5.595
3,14162,10.532
3,14165,0.091
3,14167,0.081
3,14171,1.429
3,14174,2.829
3,14177,14.624
3,14182,0.225
3,14185,9.376
3,14188,0.107
3,14191,1.759
3,14194,0.384
3,14197,1.765
3,14202,0.111
3,14205,0.116
3,14206,0.104
3,14208,12.898
3,14212,2.375
3,14215,3.905
3,14218,6.516
3,14223,1.137
3,14227,0.111
3,14230,0.105
3,14232,4.918
3,14234,1.863
3,14237,3.388
3,14239,3.493
3,14242,8.063
3,14246,0.188
3,14249,0.078
3,14250,0.084
3,14251,4.901
3,14255,0.245
3,14258,17.279
3,14261,6.043
3,14268,0.108
3,14269,2.951
3,14274,4.137
3,14277,10.682
3,14280,7.384
3,14282,10.802
3,14287,1.716
3,14289,0.152
3,14291,2.263
3,14293,0.330
3,14294,1.167
3,14296,0.109
3,14300,1.087
3,14301,1.559
3,14304,0.175
3,14306,5.307
3,14307,3.593
3,14309,6.488
3,14312,1.296
3,14317,0.293
3,14319,0.079
3,14321,0.106
3,14326,0.106
3,14328,0.104
3,14331,0.557
3,14333,6.880
3,14337,0.058
3,14340,0.954
3,14342,7.579
3,14347,6.680
3,14351,6.069
3,14354,3.312
3,14357,1.190
3,14361,1.379
3,14368,0.108
3,14371,0.100
3,14372,1.404
3,14376,4.851
3,14379,0.223
3,14383,7.851
3,14391,1.088
3,14396,5.833
3,14398,1.116
3,14401,1.264
3,14403,0.450
3,14407,0.282
3,14411,0.072
3,14417,6.971
3,14422,0.107
3,14426,1.344
3,14429,0.076
3,14433,0.226
3,14435,0.447
3,14440,0.669
3,14442,0.111
3,14443,0.241
3,14449,6.462
3,14453,3.581
3,14458,3.118
3,14464,1.828
3,14467,1.868
3,14469,5.142
3,14475,8.465
3,14479,2.500
3,14482,15.965
3,14484,4.171
3,14487,3.608
3,14496,1.489
3,14499,2.629
3,14502,0.561
3,14506,11.335
3,14512,4.958
3,14518,0.131
3,14520,0.111
3,14524,0.246
3,14526,0.092
3,14528,0.264
3,14533,7.633
3,14536,13.854
3,14540,7.392
3,14543,5.783
3,14549,4.132
3,14554,0.934
3,14557,0.662
3,14560,0.839
3,14562,1.197
3,14565,0.564
3,14567,1.137
3,14569,0.054
3,14570,0.351
3,14575,0.214
3,14578,4.096
3,14581,3.538
3,14584,0.232
3,14590,4.191
3,14592,2.865
3,14594,4.178
3,14598,7.708
3,14601,0.121
3,14603,0.102
3,14604,0.545
3,14608,0.113
3,14611,0.580
3,14616,0.214
3,14618,0.346
3,14625,5.227
3,14629,4.968
3,14630,1.697
3,14634,0.754
3,14640,1.094
3,14643,5.161
3,14646,0.884
3,14648,2.149
3,14653,1.140
3,14658,2.828
3,14660,5.681
3,14663,0.112
3,14666,1.243
3,14671,0.710
3,14673,0.132
3,14678,1.619
3,14681,7.315
3,14683,0.297
3,14685,0.264
3,14690,0.086
3,14693,8.258
3,14699,9.055
3,14702,3.044
3,14703,7.989
3,14706,1.068
3,14709,0.594
3,14714,0.100
3,14720,4.578
3,14724,1.044
3,14729,3.171
3,14731,0.652
3,14734,7.656
3,14736,2.373
3,14742,3.208
3,14747,0.234
3,14749,0.103
3,14752,0.106
3,14757,1.431
3,14760,6.128
3,14766,0.646
3,14769,0.659
3,14772,0.865
3,14774,0.115
3,14777,1.670
3,14780,0.088
3,14783,4.204
3,14786,4.416
3,14788,1.617
3,14792,4.567
3,14796,19.144
3,14801,1.478
3,14807,0.185
3,14809,0.082
3,14813,0.265
3,14820,5.544
3,14824,2.868
3,14826,4.747
3,14828,0.075
3,14831,16.269
3,14837,0.242
3,14844,3.164
3,14847,2.117
3,14853,0.219
3,14856,10.494
3,14859,0.099
3,14860,0.074
3,14864,0.307
3,14865,1.367
3,14868,0.209
3,14871,0.115
3,14874,0.104
3,14876,0.109
3,14878,0.683
3,14882,0.100
3,14883,0.348
3,14885,0.386
3,14889,0.230
3,14891,6.476
3,14893,3.490
3,14899,0.101
3,14903,0.184
3,14905,8.461
3,14908,3.287
3,14914,1.295
3,14917,0.107
3,14918,0.632
3,14924,2.096
3,14927,8.224
3,14930,7.114
3,14933,2.102
3,14935,0.938
3,14937,3.747
3,14940,9.199
3,14943,1.518
3,14946,2.236
3,14951,4.657
3,14954,2.038
3,14956,2.323
3,14964,0.248
3,14966,14.194
3,14971,4.213
3,14973,15.002
3,14977,10.403
3,14983,2.103
3,14985,1.747
3,14987,0.101
3,14993,1.365
3,14995,0.770
3,14997,1.160
3,15000,1.431
3,15003,2.175
3,15006,0.323
3,15008,7.443
3,15013,6.350
3,15021,12.793
3,15029,1.623
3,15030,12.458
3,15033,6.057
3,15037,4.225
3,15040,3.654
3,15043,2.517
3,15047,2.352
3,15053,3.079
3,15055,0.102
3,15060,0.229
3,15064,0.107
3,15066,0.112
3,15067,6.306
3,15070,0.666
3,15073,3.643
3,15076,5.026
3,15079,1.188
3,15080,0.106
3,15085,0.106
3,15087,0.105
3,15093,6.139
3,15098,0.121
3,15100,7.296
3,15104,5.283
3,15106,8.181
3,15114,0.207
3,15116,0.276
3,15118,0.245
3,15120,0.274
3,15123,1.834
3,15125,0.759
3,15127,2.320
3,15130,13.328
3,15132,0.461
3,15134,0.419
3,15140,0.919
3,15144,0.073
3,15149,0.417
3,15152,3.930
3,15154,4.813
3,15157,1.942
3,15160,10.668
3,15167,23.606
3,15174,0.733
3,15175,0.314
3,15176,0.099
3,15181,0.219
3,15184,4.614
3,15187,4.535
3,15188,0.082
3,15191,0.198
3,15193,0.063
3,15194,2.424
3,15196,3.145
3,15200,0.221
3,15202,7.598
3,15204,1.721
3,15206,0.346
3,15210,0.310
3,15211,0.064
3,15213,0.631
3,15217,0.108
3,15219,0.124
3,15220,2.340
3,15222,5.286
3,15227,4.241
3,15230,2.336
3,15234,0.282
3,15240,1.528
3,15243,0.663
3,15245,1.160
3,15247,2.840
3,15249,2.060
3,15251,1.017
3,15252,0.182
3,15255,1.047
3,15257,0.561
3,15259,0.861
3,15260,1.262
3,15264,0.091
3,15265,0.172
3,15267,1.802
3,15268,0.056
3,15269,0.163
3,15271,0.171
3,15274,0.096
3,15276,0.091
3,15277,0.075
3,15281,0.274
3,15285,0.227
3,15288,12.901
3,15291,4.470
3,15293,4.225
3,15295,3.402
3,15297,3.774
3,15299,1.359
3,15302,3.548
3,15306,0.220
3,15308,0.822
3,15309,1.108
3,15313,12.205
3,15318,0.361
3,15320,0.443
3,15322,0.105
3,15325,0.108
3,15327,1.134
3,15331,2.264
3,15333,0.243
3,15335,2.124
3,15339,0.193
3,15341,0.078
3,15345,0.269
3,15347,1.655
3,15351,7.155
3,15354,0.127
3,15356,1.651
3,15359,0.244
3,15361,1.003
3,15363,3.944
3,15364,4.523
3,15367,0.424
3,15369,4.831
3,15373,0.220
3,15379,15.115
3,15384,17.115
3,15386,3.228
3,15391,0.103
3,15393,0.110
3,15398,4.805
3,15400,0.559
3,15402,0.619
3,15403,0.097
3,15404,0.507
3,15408,0.349
3,15411,0.098
3,15413,0.184
3,15417,3.904
3,15421,2.030
3,15423,0.245
3,15427,8.133
3,15429,5.359
3,15432,0.077
3,15435,2.280
3,15440,0.177
3,15444,0.108
3,15448,3.178
3,15453,2.601
3,15455,0.240
3,15458,0.110
3,15460,0.107
3,15465,2.088
3,15467,0.085
3,15470,0.184
3,15474,1.670
3,15477,0.170
3,15482,0.105
3,15485,0.092
3,15490,0.120
3,15492,0.548
3,15495,3.772
3,15500,0.268
3,15507,0.282
3,15509,0.078
3,15514,0.268
3,15519,0.223
3,15521,3.349
3,15524,1.546
3,15526,14.822
3,15530,0.182
3,15534,0.506
3,15537,0.073
3,15539,9.049
3,15544,3.435
3,15550,13.419
3,15556,11.832
3,15561,5.164
3,15564,6.674
3,15566,7.437
3,15567,0.105
3,15570,0.194
3,15572,0.083
3,15573,15.684
3,15577,2.550
3,15580,19.164
3,15584,0.106
3,15586,0.107
3,15587,0.245
3,15589,3.444
3,15591,5.121
3,15592,7.040
3,15595,0.226
3,15596,0.906
3,15598,11.358
3,15600,0.114
3,15603,7.683
3,15605,0.097
3,15607,3.237
3,15611,0.124
3,15612,0.124
3,15614,2.294
3,15615,3.731
3,15617,10.337
3,15620,0.781
3,15622,0.073
3,15625,3.060
3,15627,0.192
3,15630,6.798
3,15634,0.148
3,15636,5.112
3,15638,1.126
3,15639,1.262
3,15640,9.525
3,15643,0.135
3,15645,0.571
3,15646,0.108
3,15649,0.217
3,15652,0.220
3,15653,2.506
3,15655,0.896
3,15656,3.403
3,15659,4.973
3,15662,0.190
3,15663,0.072
3,15664,8.328
3,15668,0.109
3,15670,0.141
3,15671,6.671
3,15673,0.127
3,15676,0.086
3,15679,0.853
3,15680,2.917
3,15684,2.722
3,15687,0.213
3,15688,0.228
3,15690,0.217
3,15692,2.041
3,15694,0.326
3,15696,0.709
3,15697,0.246
3,15698,0.094
3,15701,0.064
3,15703,5.625
3,15705,7.431
3,15708,8.640
3,15709,0.545
3,15710,0.649
3,15713,7.028
3,15716,0.125
3,15720,6.450
3,15722,8.889
3,15725,1.517
3,15727,0.094
3,16680,0.101
3,16683,0.085
3,16685,0.102
3,16687,1.577
3,16689,4.706
3,16691,6.482
3,16693,1.922
3,16695,0.503
3,16697,3.176
3,16699,0.491
3,16701,0.091
3,16703,0.084
3,16705,0.099
3,16707,3.365
3,16709,0.112
3,16711,0.142
3,16713,6.766
3,16715,2.439
3,16717,0.392
3,16719,0.461
3,16721,0.082
3,16723,0.210
3,16725,0.105
3,16727,3.944
3,16729,0.085
3,16731,14.885
3,16733,7.658
3,16736,0.289
3,16738,14.578
3,16740,13.775
3,16742,2.102
3,16744,4.185
3,16746,5.862
3,16748,0.274
3,16750,6.911
3,16752,0.272
3,16754,0.103
3,16756,0.115
3,16758,0.471
3,16760,0.460
3,16762,1.735
3,16764,5.765
3,16766,0.914
3,16768,1.686
3,16770,0.175
3,16772,0.212
3,16774,1.642
3,16776,0.273
3,16778,0.114
3,16780,0.102
3,16782,0.111
3,16784,0.074
3,16786,0.203
3,16788,0.281
3,16790,0.099
3,16792,0.110
3,16794,2.779
3,16796,0.100
3,16798,0.110
3,16800,0.271
3,16802,0.074
3,16804,0.096
3,16806,4.727
3,16808,0.077
3,16810,0.088
3,16812,3.436
3,16814,0.102
3,16816,0.535
3,16818,0.095
3,16820,0.109
3,16822,4.449
3,16824,0.085
3,16827,0.107
3,16829,0.245
3,16832,0.937
3,16835,0.266
3,16837,0.102
3,16840,0.853
3,16843,0.282
3,16846,0.189
3,16849,0.115
3,16852,1.267
3,16855,1.978
3,16858,2.012
3,16861,3.142
3,16864,0.093
3,16867,0.163
3,16870,0.192
3,16873,1.990
3,16876,0.605
3,16879,0.985
3,16882,0.664
3,16885,3.411
3,16888,1.093
3,16892,0.115
3,16895,5.150
3,16898,3.145
3,16901,0.119
3,16904,10.411
3,16907,14.229
3,16910,6.499
3,16913,4.290
3,16916,1.537
3,16919,0.100
3,16922,3.844
3,16925,0.115
3,16928,0.107
3,16931,5.811
3,16934,0.107
3,16937,0.179
3,16940,6.600
3,16943,8.510
3,16946,14.378
3,16949,1.079
3,16952,0.182
3,16955,0.954
3,16958,0.088
3,16961,2.303
3,16964,1.187
3,16967,0.114
3,16970,0.119
3,16973,2.584
3,16976,3.570
3,16979,3.952
3,16982,0.107
3,16984,0.330
3,16987,0.209
3,16990,1.127
3,16992,13.328
3,16995,0.145
3,16998,0.446
3,17000,0.707
3,17003,0.131
3,17006,0.106
3,17009,1.774
3,17011,0.109
3,17014,8.560
3,17017,0.520
3,17019,0.591
3,17023,0.110
3,17026,5.207
3,17029,1.169
3,17033,0.712
3,17037,0.451
3,17041,0.118
3,17044,0.187
3,17048,3.464
3,17052,0.126
3,17056,0.101
3,17060,0.108
3,17064,0.219
3,17068,0.091
3,17071,0.531
3,17074,0.225
3,17077,0.873
3,17082,1.100
3,17085,0.114
3,17089,0.411
3,17093,5.067
3,17097,0.557
3,17101,1.985
3,17105,4.710
3,17109,0.387
3,17113,2.314
3,17118,0.267
3,17121,1.158
3,17125,1.471
3,17129,14.341
3,17132,0.159
3,17135,0.221
3,17139,0.244
3,17143,0.201
3,17147,0.105
3,17150,0.243
3,17154,1.785
3,17158,9.454
3,17162,0.492
3,17165,0.899
3,17169,0.092
3,17173,0.090
3,17178,0.131
3,17182,3.299
3,17186,7.073
3,17190,1.896
3,17194,0.098
3,17198,0.090
3,17202,1.340
3,17206,0.120
3,17210,0.107
3,17214,0.289
3,17218,0.172
3,17222,6.225
3,17226,5.322
3,17230,4.209
3,17234,0.137
3,17238,0.111
3,17242,0.482
3,17246,0.494
3,17250,1.207
3,17254,0.121
3,17258,0.105
3,17262,1.148
3,17266,0.521
3,17270,0.073
3,17274,0.105
3,17278,0.114
3,17282,0.097
3,17287,2.873
3,17290,0.534
3,17293,0.533
3,17297,0.253
3,17299,8.065
3,17302,0.095
3,17306,0.152
3,17309,0.104
3,17312,0.079
3,17315,0.666
3,17318,0.129
3,17321,0.109
3,17324,0.217
3,17327,0.790
3,17330,0.200
3,17333,0.111
3,17336,0.583
3,17339,0.099
3,17342,0.355
3,17345,0.159
3,17348,0.357
3,17351,0.234
3,17354,0.102
3,17357,1.485
3,17360,0.781
3,17363,0.108
3,17367,0.093
3,17371,0.242
3,17374,0.103
3,17377,0.294
3,17380,0.107
3,17383,0.109
3,17386,0.102
3,17389,0.110
3,17392,0.107
3,17395,1.781
3,17398,1.090
3,17401,0.111
3,17404,0.215
3,17407,1.399
3,17410,0.112
3,17413,0.219
3,17416,0.205
3,17419,0.094
4,11442,0.108
4,11448,10.438
4,11453,0.224
4,11456,0.218
4,11473,0.108
4,11496,0.320
4,11500,1.775
4,11506,11.538
4,11512,0.037
4,11520,0.108
4,11528,0.110
4,11533,0.098
4,11537,3.023
4,11554,0.217
4,11556,1.112
4,11573,6.991
4,11580,0.192
4,408,8.725
4,11582,3.727
4,11588,0.284
4,11590,0.227
4,11612,10.764
4,11616,3.387
4,11618,2.405
4,11622,1.389
4,11628,0.308
4,11632,0.110
4,11639,1.549
4,11644,5.232
4,11648,4.424
4,11659,0.109
4,11662,0.110
4,11666,0.220
4,11670,0.902
4,11674,4.044
4,11676,5.294
4,11680,0.219
4,11682,2.310
4,11685,1.102
4,11688,0.086
4,11692,1.048
4,11701,0.217
4,11705,0.031
4,11712,1.744
4,11719,1.698
4,11721,1.330
4,11732,1.446
4,11735,0.110
4,11742,0.109
4,11746,1.181
4,11751,3.261
4,11756,0.708
4,11758,1.860
4,11765,0.211
4,11780,0.204
4,11792,1.010
4,11794,0.232
4,11803,1.300
4,11816,0.227
4,11821,0.755
4,11838,0.984
4,11845,8.201
4,11851,7.406
4,11854,0.117
4,11857,0.107
4,11866,0.109
4,11871,0.107
4,11888,0.103
4,11891,6.917
4,611,8.235
4,11895,6.888
4,11901,0.109
4,11903,0.752
4,11906,0.191
4,11913,0.466
4,11915,0.276
4,11919,5.862
4,11922,0.116
4,11925,0.222
4,11933,4.064
4,653,18.424
4,11945,1.456
4,11950,3.607
4,11952,7.292
4,11955,0.217
4,11963,1.833
4,674,8.197
4,11966,3.383
4,11970,0.108
4,11973,5.705
4,11980,0.110
4,11984,8.146
4,11987,0.244
4,11995,3.204
4,11999,0.185
4,12006,3.198
4,12008,8.752
4,12010,11.239
4,12012,6.931
4,12016,0.329
4,12018,0.274
4,12026,0.215
4,12029,2.090
4,12035,0.109
4,1038,14.530
4,12041,0.119
4,12043,0.217
4,1045,2.274
4,12046,0.225
